latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
44.866,20.996,317.3,1.1,1.1,2019-10-19,0950,T,57,6.0NRT,296.8,12,D
44.854,21.006,312.1,1.1,1.1,2019-10-19,0950,T,37,6.0NRT,295.8,6.9,D
44.864,20.892,315.2,1.1,1.1,2019-10-19,0950,T,71,6.0NRT,297.5,10.5,D
45.017,19.935,311.8,1.1,1,2019-10-19,0950,T,66,6.0NRT,298.2,5.9,D
44.975,20.018,315.1,1.1,1,2019-10-19,0950,T,72,6.0NRT,298.6,8.1,D
44.972,20.031,313.4,1.1,1,2019-10-19,0950,T,67,6.0NRT,298.7,6.7,D
44.849,20.755,313.8,1.1,1.1,2019-10-19,0950,T,70,6.0NRT,298.7,8,D
44.846,20.769,314.3,1.1,1.1,2019-10-19,0950,T,70,6.0NRT,298.6,8.4,D
45.081,19.258,315.6,1,1,2019-10-19,0950,T,73,6.0NRT,296.5,10.4,D
45.03,19.578,310.9,1,1,2019-10-19,0950,T,65,6.0NRT,297.6,6.4,D
44.812,20.766,313.2,1.1,1.1,2019-10-19,0950,T,68,6.0NRT,299.9,6.9,D
45.49,16.173,302.1,1.1,1,2019-10-19,0950,T,51,6.0NRT,289.6,4.7,D
45.022,19.334,313.7,1,1,2019-10-19,0950,T,70,6.0NRT,298.7,7.8,D
45.02,19.346,325.5,1,1,2019-10-19,0950,T,82,6.0NRT,298.4,19.4,D
44.994,19.392,315.4,1,1,2019-10-19,0950,T,72,6.0NRT,297.9,9.4,D
44.992,19.405,326.9,1,1,2019-10-19,0950,T,83,6.0NRT,298.4,21.4,D
44.611,21.507,311.7,1.2,1.1,2019-10-19,0950,T,47,6.0NRT,297.2,8.1,D
44.609,21.5,312.5,1.2,1.1,2019-10-19,0950,T,67,6.0NRT,297.2,9.1,D
44.607,21.514,311.4,1.2,1.1,2019-10-19,0950,T,62,6.0NRT,297.1,8.2,D
44.058,24.25,313,1.6,1.3,2019-10-19,0950,T,66,6.0NRT,298.7,11.9,D
44.865,19.846,314.3,1.1,1,2019-10-19,0950,T,71,6.0NRT,296.8,8.2,D
44.862,19.859,310.9,1.1,1,2019-10-19,0950,T,65,6.0NRT,298.9,5.2,D
44.861,19.694,308.7,1,1,2019-10-19,0950,T,57,6.0NRT,297.3,4.5,D
44.599,20.975,312.2,1.1,1.1,2019-10-19,0950,T,67,6.0NRT,296,9.4,D
44.869,19.3,307.5,1,1,2019-10-19,0950,T,59,6.0NRT,296.7,4.5,D
44.811,19.659,322.1,1,1,2019-10-19,0950,T,80,6.0NRT,297.9,16.6,D
44.809,19.672,309.1,1,1,2019-10-19,0950,T,54,6.0NRT,297.1,4.9,D
44.777,19.867,310.3,1.1,1,2019-10-19,0950,T,58,6.0NRT,297.7,6.3,D
44.736,20.06,309.6,1.1,1,2019-10-19,0950,T,25,6.0NRT,298.2,5.3,D
44.555,20.944,307.6,1.1,1.1,2019-10-19,0950,T,57,6.0NRT,296.7,5.3,D
44.763,19.549,307.7,1,1,2019-10-19,0950,T,59,6.0NRT,296.8,4.3,D
44.712,19.757,308.9,1.1,1,2019-10-19,0950,T,58,6.0NRT,295.8,5,D
44.703,19.754,309.2,1.1,1,2019-10-19,0950,T,63,6.0NRT,295.4,5.7,D
44.765,19.314,305.9,1,1,2019-10-19,0950,T,49,6.0NRT,293.9,4.2,D
44.405,21.014,306,1.2,1.1,2019-10-19,0950,T,37,6.0NRT,295.3,4.1,D
44.395,21.011,307.8,1.2,1.1,2019-10-19,0950,T,58,6.0NRT,295.5,5.8,D
44.297,21.173,311.9,1.2,1.1,2019-10-19,0950,T,64,6.0NRT,297.3,8,D
44.292,21.18,312.2,1.2,1.1,2019-10-19,0950,T,68,6.0NRT,297.5,8.8,D
43.636,24.581,309.1,1.7,1.3,2019-10-19,0950,T,55,6.0NRT,296.4,8.1,D
44.551,19.543,310.1,1,1,2019-10-19,0950,T,67,6.0NRT,294.6,7.6,D
44.402,20.155,306.3,1.1,1,2019-10-19,0950,T,57,6.0NRT,295.8,4.3,D
44.381,20.219,311.6,1.1,1,2019-10-19,0950,T,69,6.0NRT,296.4,8.5,D
44.203,20.874,310.3,1.1,1.1,2019-10-19,0950,T,66,6.0NRT,296.7,8,D
43.551,24.189,313,1.7,1.3,2019-10-19,0950,T,51,6.0NRT,298.5,10,D
43.54,24.185,316.5,1.7,1.3,2019-10-19,0950,T,72,6.0NRT,299.3,16.8,D
43.461,24.169,315.6,1.7,1.3,2019-10-19,0950,T,71,6.0NRT,300.3,13.7,D
43.973,20.645,310.2,1.1,1.1,2019-10-19,0950,T,66,6.0NRT,297.8,7.3,D
43.079,24.461,310.8,1.8,1.3,2019-10-19,0950,T,58,6.0NRT,295.3,16.2,D
43.083,24.456,307.3,1.8,1.3,2019-10-19,0950,T,57,6.0NRT,295.5,11.6,D
43.504,21.741,311.3,1.3,1.1,2019-10-19,0950,T,69,6.0NRT,296.2,8.4,D
43.495,21.738,314.1,1.3,1.1,2019-10-19,0950,T,73,6.0NRT,296.5,11.7,D
43.151,20.536,304.4,1.2,1.1,2019-10-19,0950,T,50,6.0NRT,292.7,4.5,D
42.961,20.134,303.7,1.1,1.1,2019-10-19,0950,T,57,6.0NRT,292.1,6.4,D
41.443,21.944,315.8,1.4,1.2,2019-10-19,0950,T,75,6.0NRT,296.6,16.8,D
41.438,21.937,310,1.4,1.2,2019-10-19,0950,T,66,6.0NRT,295.7,9,D
40.595,17.796,311,1,1,2019-10-19,0950,T,52,6.0NRT,296,6.9,D
40.542,17.9,314.2,1,1,2019-10-19,0950,T,66,6.0NRT,298.9,7.4,D
40.54,17.912,312.7,1,1,2019-10-19,0950,T,58,6.0NRT,298.4,5.9,D
39.599,22.239,316.4,1.6,1.3,2019-10-19,0950,T,75,6.0NRT,297.2,18.5,D
39.6,22.232,312.4,1.6,1.3,2019-10-19,0950,T,62,6.0NRT,296.9,11,D
39.923,20.31,315.2,1.3,1.1,2019-10-19,0950,T,74,6.0NRT,295.3,14.4,D
39.913,20.307,315.2,1.3,1.1,2019-10-19,0950,T,72,6.0NRT,294.8,14.9,D
40.202,17.99,317.4,1,1,2019-10-19,0950,T,59,6.0NRT,298.1,10.4,D
39.577,16.106,308.4,1,1,2019-10-19,0950,T,48,6.0NRT,297.1,5.1,D
39.185,16.919,310.8,1,1,2019-10-19,0950,T,69,6.0NRT,299,5.5,D
37.946,21.48,307.2,1.6,1.2,2019-10-19,0950,T,59,6.0NRT,296.6,7.7,D
37.879,14.29,323.1,1,1,2019-10-19,0950,T,80,6.0NRT,297.2,18.7,D
37.877,14.302,318.3,1,1,2019-10-19,0950,T,75,6.0NRT,298,13.6,D
37.692,13.97,310.7,1,1,2019-10-19,0950,T,42,6.0NRT,298.1,4.1,D
37.701,13.766,314.4,1.1,1,2019-10-19,0950,T,63,6.0NRT,298,6,D
51.314,34.62,308.1,3.2,1.7,2019-10-19,0945,T,66,6.0NRT,291.7,38.9,D
51.166,34.149,316,3.1,1.7,2019-10-19,0945,T,76,6.0NRT,290.8,67.5,D
52.412,25.438,305.7,1.2,1.1,2019-10-19,0945,T,23,6.0NRT,287.9,7.4,D
52.409,25.455,312.9,1.2,1.1,2019-10-19,0945,T,72,6.0NRT,288.1,14,D
52.403,25.433,310.9,1.2,1.1,2019-10-19,0945,T,45,6.0NRT,289,12,D
49.852,33.74,305.7,3.3,1.7,2019-10-19,0945,T,53,6.0NRT,294.4,23.8,D
49.803,32.298,306.7,2.8,1.6,2019-10-19,0945,T,61,6.0NRT,295.2,19.4,D
50.091,29.326,305.5,2,1.4,2019-10-19,0945,T,61,6.0NRT,293.6,12.1,D
49.943,29.54,311.6,2.1,1.4,2019-10-19,0945,T,71,6.0NRT,295.6,22.9,D
50.071,28.981,304.3,1.9,1.4,2019-10-19,0945,T,55,6.0NRT,293.1,10.3,D
50.065,29.007,306.6,1.9,1.4,2019-10-19,0945,T,64,6.0NRT,293.4,14.4,D
49.943,29.532,308.3,2.1,1.4,2019-10-19,0945,T,66,6.0NRT,295.8,17.6,D
48.787,33.32,306.9,3.4,1.7,2019-10-19,0945,T,60,6.0NRT,295.2,29.2,D
48.775,33.363,306.8,3.4,1.7,2019-10-19,0945,T,60,6.0NRT,294.7,28.9,D
49.618,30.075,316.4,2.2,1.5,2019-10-19,0945,T,76,6.0NRT,296.9,34.9,D
49.611,30.105,310.4,2.3,1.5,2019-10-19,0945,T,52,6.0NRT,295.8,19,D
49.574,30.252,314.1,2.3,1.5,2019-10-19,0945,T,70,6.0NRT,296,30.4,D
48.781,33.36,308.2,3.4,1.7,2019-10-19,0945,T,63,6.0NRT,294.8,34.8,D
49.621,30.07,310.5,2.2,1.5,2019-10-19,0945,T,69,6.0NRT,297,22.8,D
49.614,30.099,314,2.3,1.5,2019-10-19,0945,T,73,6.0NRT,296.1,31,D
49.578,30.247,310.5,2.3,1.5,2019-10-19,0945,T,65,6.0NRT,296.1,22.8,D
49.384,31.027,310,2.5,1.5,2019-10-19,0945,T,67,6.0NRT,295.1,27.6,D
49.566,30.239,307.2,2.3,1.5,2019-10-19,0945,T,45,6.0NRT,296.1,13.6,D
50.026,27.942,311.3,1.7,1.3,2019-10-19,0945,T,67,6.0NRT,292.9,19.8,D
49.692,29.377,341.9,2.1,1.4,2019-10-19,0945,T,92,6.0NRT,297.7,124.2,D
49.686,29.404,346.1,2.1,1.4,2019-10-19,0945,T,94,6.0NRT,297.8,147.3,D
49.691,29.371,324.8,2.1,1.4,2019-10-19,0945,T,83,6.0NRT,297.1,57.8,D
49.685,29.398,351.6,2.1,1.4,2019-10-19,0945,T,96,6.0NRT,298.8,183,D
51.147,21.552,300.8,1,1,2019-10-19,0945,T,41,6.0NRT,289.8,3.3,D
48.475,33.567,304.4,3.6,1.8,2019-10-19,0945,T,49,6.0NRT,294.1,22.7,D
49.741,28.575,310,1.9,1.3,2019-10-19,0945,T,68,6.0NRT,294.2,18.3,D
49.735,28.599,309.2,1.9,1.3,2019-10-19,0945,T,67,6.0NRT,295.5,17,D
49.259,30.464,311.2,2.4,1.5,2019-10-19,0945,T,69,6.0NRT,295.7,25.7,D
48.479,33.307,305.7,3.5,1.8,2019-10-19,0945,T,55,6.0NRT,295.6,27,D
49.264,30.462,312.9,2.4,1.5,2019-10-19,0945,T,71,6.0NRT,296.5,29,D
48.485,33.306,308.2,3.5,1.8,2019-10-19,0945,T,62,6.0NRT,295.4,37.9,D
49.508,28.862,305.7,2,1.4,2019-10-19,0945,T,58,6.0NRT,294.3,12.2,D
49.377,29.421,306.2,2.1,1.4,2019-10-19,0945,T,59,6.0NRT,295,13.2,D
49.228,29.753,306.6,2.2,1.4,2019-10-19,0945,T,60,6.0NRT,295.1,13.4,D
49.185,29.927,311.3,2.3,1.5,2019-10-19,0945,T,69,6.0NRT,296.8,23.1,D
49.188,29.923,313.8,2.3,1.5,2019-10-19,0945,T,72,6.0NRT,297,29.3,D
49.129,29.651,307.7,2.2,1.4,2019-10-19,0945,T,48,6.0NRT,295.7,15.4,D
49.122,29.68,314.7,2.2,1.4,2019-10-19,0945,T,73,6.0NRT,296,31.4,D
49.117,29.645,311.1,2.2,1.4,2019-10-19,0945,T,52,6.0NRT,295.9,21.9,D
49.11,29.673,328.8,2.2,1.4,2019-10-19,0945,T,80,6.0NRT,296.7,76.8,D
48.65,31.495,306.5,2.8,1.6,2019-10-19,0945,T,58,6.0NRT,296.4,18.2,D
48.562,31.65,313.6,2.9,1.6,2019-10-19,0945,T,71,6.0NRT,296.1,41.3,D
48.552,31.687,307.7,2.9,1.6,2019-10-19,0945,T,61,6.0NRT,296.2,22.2,D
48.561,31.645,311.9,2.9,1.6,2019-10-19,0945,T,69,6.0NRT,296.3,35.4,D
48.551,31.681,309.1,2.9,1.6,2019-10-19,0945,T,64,6.0NRT,296.3,26.9,D
49.744,26.539,302.9,1.5,1.2,2019-10-19,0945,T,42,6.0NRT,289,6.8,D
48.865,30.101,311.6,2.4,1.5,2019-10-19,0945,T,69,6.0NRT,295.9,26.6,D
48.636,30.883,304.9,2.6,1.6,2019-10-19,0945,T,48,6.0NRT,294.5,12.9,D
48.786,30.439,308,2.5,1.5,2019-10-19,0945,T,63,6.0NRT,295.6,18,D
49.13,28.834,305.2,2,1.4,2019-10-19,0945,T,56,6.0NRT,294.3,12.2,D
48.859,29.85,309,2.3,1.5,2019-10-19,0945,T,65,6.0NRT,296.7,19.5,D
48.61,30.784,308.8,2.6,1.6,2019-10-19,0945,T,54,6.0NRT,295,21,D
48.664,30.515,306.3,2.5,1.5,2019-10-19,0945,T,58,6.0NRT,294.7,15,D
48.605,30.743,311.2,2.6,1.6,2019-10-19,0945,T,68,6.0NRT,295.3,30.2,D
48.597,30.777,306.3,2.6,1.6,2019-10-19,0945,T,56,6.0NRT,294.2,16,D
49.656,26.119,312.6,1.5,1.2,2019-10-19,0945,T,69,6.0NRT,293.7,14.9,D
48.605,30.777,310.2,2.6,1.6,2019-10-19,0945,T,53,6.0NRT,294.8,25,D
49.653,26.112,308.1,1.5,1.2,2019-10-19,0945,T,63,6.0NRT,293.2,10,D
48.658,30.506,308.7,2.5,1.5,2019-10-19,0945,T,64,6.0NRT,294.4,20.9,D
48.6,30.735,311.9,2.6,1.6,2019-10-19,0945,T,63,6.0NRT,295.7,31.4,D
48.519,30.879,305.5,2.7,1.6,2019-10-19,0945,T,56,6.0NRT,295.1,15.9,D
48.448,31.153,316.3,2.8,1.6,2019-10-19,0945,T,75,6.0NRT,296.7,49.9,D
48.63,30.381,310.5,2.5,1.5,2019-10-19,0945,T,67,6.0NRT,295.9,25.2,D
48.622,30.412,311.3,2.5,1.5,2019-10-19,0945,T,69,6.0NRT,295.7,27.5,D
48.618,30.373,310.2,2.5,1.5,2019-10-19,0945,T,56,6.0NRT,296.1,23.3,D
48.461,30.808,306.4,2.7,1.6,2019-10-19,0945,T,59,6.0NRT,295,17.8,D
48.648,29.924,307.4,2.4,1.5,2019-10-19,0945,T,61,6.0NRT,295.9,18.4,D
48.64,29.954,312.6,2.4,1.5,2019-10-19,0945,T,70,6.0NRT,295.8,31.6,D
48.414,30.85,315.5,2.7,1.6,2019-10-19,0945,T,74,6.0NRT,295.2,45.7,D
48.963,28.557,310.9,2,1.4,2019-10-19,0945,T,68,6.0NRT,294.7,22.7,D
48.957,28.582,305.5,2,1.4,2019-10-19,0945,T,56,6.0NRT,293.8,12.7,D
48.605,30.038,311.8,2.4,1.5,2019-10-19,0945,T,69,6.0NRT,296.1,29.5,D
48.597,30.069,309,2.4,1.5,2019-10-19,0945,T,65,6.0NRT,294.9,21.9,D
48.361,30.819,313.6,2.7,1.6,2019-10-19,0945,T,72,6.0NRT,295.4,38.5,D
48.425,30.545,312,2.6,1.5,2019-10-19,0945,T,70,6.0NRT,294.2,35.3,D
48.357,30.811,310.6,2.7,1.6,2019-10-19,0945,T,67,6.0NRT,295.2,30.6,D
48.348,30.845,306.5,2.7,1.6,2019-10-19,0945,T,59,6.0NRT,295.8,18.9,D
48.488,29.787,318.9,2.4,1.5,2019-10-19,0945,T,77,6.0NRT,295.2,48.3,D
48.173,30.854,312,2.7,1.6,2019-10-19,0945,T,70,6.0NRT,295.6,35.6,D
48.183,30.855,311,2.7,1.6,2019-10-19,0945,T,68,6.0NRT,294.4,32.4,D
48.495,29.193,315.8,2.2,1.4,2019-10-19,0945,T,74,6.0NRT,294.8,38,D
48.704,28.259,324.9,2,1.4,2019-10-19,0945,T,82,6.0NRT,294.5,54.6,D
48.699,28.285,310.8,2,1.4,2019-10-19,0945,T,68,6.0NRT,293.4,20.3,D
48.713,28.257,309.2,2,1.4,2019-10-19,0945,T,56,6.0NRT,294.4,17.4,D
48.708,28.282,308.6,2,1.4,2019-10-19,0945,T,55,6.0NRT,293.7,16.5,D
48.497,29.187,317.5,2.2,1.4,2019-10-19,0945,T,66,6.0NRT,294.9,42.3,D
48.702,28.251,308.2,2,1.4,2019-10-19,0945,T,55,6.0NRT,293.6,15.9,D
48.696,28.276,310.5,2,1.4,2019-10-19,0945,T,67,6.0NRT,293.5,20.1,D
48.251,30.025,306.9,2.5,1.5,2019-10-19,0945,T,60,6.0NRT,295.4,17,D
48.959,26.814,304.6,1.6,1.3,2019-10-19,0945,T,53,6.0NRT,292.9,8.3,D
48.212,30.005,310.5,2.5,1.5,2019-10-19,0945,T,68,6.0NRT,293.4,25.8,D
48.225,29.836,308.7,2.4,1.5,2019-10-19,0945,T,0,6.0NRT,293.2,20.9,D
48.218,30.003,306.4,2.5,1.5,2019-10-19,0945,T,22,6.0NRT,293,14.4,D
48.231,29.834,304.6,2.4,1.5,2019-10-19,0945,T,43,6.0NRT,292.7,13.6,D
49.012,26.285,318.4,1.5,1.2,2019-10-19,0945,T,78,6.0NRT,294.4,25.7,D
48.622,27.954,309.3,1.9,1.3,2019-10-19,0945,T,66,6.0NRT,294.4,18.2,D
48.07,29.527,303.8,2.4,1.5,2019-10-19,0945,T,46,6.0NRT,292.7,13.1,D
48.963,25.353,305.7,1.4,1.2,2019-10-19,0945,T,53,6.0NRT,293.3,6,D
49.279,23.648,300.7,1.2,1.1,2019-10-19,0945,T,38,6.0NRT,288.4,4.3,D
47.897,29.051,302.5,2.3,1.5,2019-10-19,0945,T,40,6.0NRT,290.3,13.7,D
48.09,28.18,305.1,2,1.4,2019-10-19,0945,T,55,6.0NRT,294.9,11.1,D
48.784,23.388,300.2,1.2,1.1,2019-10-19,0945,T,0,6.0NRT,284.2,5.1,D
37.652,21.415,311.4,1.2,1.1,2019-10-19,1130,A,50,6.0NRT,299.6,7,D
38.735,26.94,310.8,1.1,1.1,2019-10-19,1130,A,58,6.0NRT,297.9,6.7,D
39.205,22.801,310.8,1,1,2019-10-19,1130,A,67,6.0NRT,297.7,4.8,D
39.203,22.789,310.1,1,1,2019-10-19,1130,A,66,6.0NRT,297.8,4.3,D
39.234,22.75,323.8,1,1,2019-10-19,1130,A,81,6.0NRT,298.5,16.5,D
39.232,22.739,328.7,1,1,2019-10-19,1130,A,85,6.0NRT,299,22.2,D
39.205,22.563,310.3,1,1,2019-10-19,1130,A,61,6.0NRT,298.2,5.9,D
39.237,22.53,311.2,1,1,2019-10-19,1130,A,66,6.0NRT,297.1,5.8,D
39.255,22.421,313.3,1,1,2019-10-19,1130,A,58,6.0NRT,297.9,6.6,D
39.331,22.781,326.2,1,1,2019-10-19,1130,A,82,6.0NRT,299.6,19.8,D
39.293,22.423,313.2,1,1,2019-10-19,1130,A,66,6.0NRT,298.5,5.7,D
39.379,22.792,330.1,1,1,2019-10-19,1130,A,85,6.0NRT,298.9,25,D
39.377,22.781,328.1,1,1,2019-10-19,1130,A,84,6.0NRT,297.3,22.2,D
39.374,22.757,307.6,1,1,2019-10-19,1130,A,18,6.0NRT,295.1,2.8,D
39.946,26.19,308.1,1.1,1,2019-10-19,1130,A,50,6.0NRT,295.7,4.3,D
39.508,22.489,321.8,1,1,2019-10-19,1130,A,78,6.0NRT,302.8,11.6,D
39.506,22.477,316.9,1,1,2019-10-19,1130,A,73,6.0NRT,301.4,6.5,D
37.681,13.295,302,3.4,1.7,2019-10-19,1130,A,27,6.0NRT,287.3,14.1,D
39.573,22.254,315.9,1,1,2019-10-19,1130,A,72,6.0NRT,301,7.4,D
40.701,30.653,310.3,1.8,1.3,2019-10-19,1130,A,51,6.0NRT,297.8,11.5,D
39.074,16.958,312,1.9,1.3,2019-10-19,1130,A,51,6.0NRT,297.9,14.3,D
39.079,16.949,316.3,1.9,1.3,2019-10-19,1130,A,66,6.0NRT,298,24.1,D
41.075,30.416,307,1.8,1.3,2019-10-19,1130,A,63,6.0NRT,295.3,11.7,D
39.834,20.053,316.2,1.2,1.1,2019-10-19,1130,A,75,6.0NRT,300,13,D
40.756,26.148,310.5,1.1,1,2019-10-19,1130,A,54,6.0NRT,294.8,7.5,D
40.981,26.329,307.9,1.1,1.1,2019-10-19,1130,A,42,6.0NRT,295,5,D
40.953,22.724,313.1,1,1,2019-10-19,1130,A,66,6.0NRT,301.2,4.9,D
41.69,26.986,312.7,1.2,1.1,2019-10-19,1130,A,66,6.0NRT,298.9,7.5,D
41.443,21.938,321.6,1,1,2019-10-19,1130,A,79,6.0NRT,299.4,14.8,D
42.163,24.984,312.6,1.1,1,2019-10-19,1130,A,56,6.0NRT,297.3,6.3,D
42.172,24.981,314.6,1.1,1,2019-10-19,1130,A,64,6.0NRT,296.3,8.5,D
41.824,22.247,311.6,1,1,2019-10-19,1130,A,55,6.0NRT,299.5,4.6,D
42.408,25.946,316.9,1.1,1.1,2019-10-19,1130,A,68,6.0NRT,303.1,8.3,D
42.406,25.932,316.5,1.1,1.1,2019-10-19,1130,A,68,6.0NRT,302.1,8,D
42.225,24.47,311.4,1,1,2019-10-19,1130,A,49,6.0NRT,295.7,6,D
42.417,25.944,327.5,1.1,1.1,2019-10-19,1130,A,81,6.0NRT,302,20.6,D
42.415,25.93,334.7,1.1,1.1,2019-10-19,1130,A,87,6.0NRT,302.4,32.2,D
41.837,20.694,327.6,1.1,1,2019-10-19,1130,A,84,6.0NRT,291.2,26.9,D
41.835,20.68,363.9,1.1,1,2019-10-19,1130,A,100,6.0NRT,296.7,109.2,D
41.842,20.685,366.6,1.1,1,2019-10-19,1130,A,87,6.0NRT,294.4,118.5,D
41.84,20.672,355.4,1.1,1,2019-10-19,1130,A,92,6.0NRT,299.3,82.6,D
41.849,20.67,328.3,1.1,1,2019-10-19,1130,A,73,6.0NRT,290.4,28.5,D
42.709,24.168,315.4,1,1,2019-10-19,1130,A,58,6.0NRT,297,9.3,D
42.347,21.316,314,1,1,2019-10-19,1130,A,72,6.0NRT,299.4,7.9,D
43.165,24.411,318,1,1,2019-10-19,1130,A,45,6.0NRT,297.9,9.2,D
43.413,26.389,314.2,1.2,1.1,2019-10-19,1130,A,63,6.0NRT,300.8,9.4,D
43.176,24.421,409.5,1,1,2019-10-19,1130,A,100,6.0NRT,308.9,324.5,D
43.174,24.409,452.9,1,1,2019-10-19,1130,A,100,6.0NRT,324.9,783.3,D
43.172,24.396,326.2,1,1,2019-10-19,1130,A,64,6.0NRT,299.8,17.3,D
43.183,24.406,323.3,1,1,2019-10-19,1130,A,79,6.0NRT,299.7,15,D
41.566,15.067,311.9,2.1,1.4,2019-10-19,1130,A,70,6.0NRT,294.4,25.4,D
43.611,27.71,318.9,1.4,1.2,2019-10-19,1130,A,71,6.0NRT,300.7,16.5,D
43.718,27.936,320,1.4,1.2,2019-10-19,1130,A,73,6.0NRT,299.1,18.2,D
43.715,27.947,321,1.4,1.2,2019-10-19,1130,A,74,6.0NRT,298.3,20.2,D
43.701,27.48,313.5,1.3,1.2,2019-10-19,1130,A,61,6.0NRT,299.3,9,D
42.978,21.79,310.4,1,1,2019-10-19,1130,A,56,6.0NRT,299.5,4.5,D
43.426,24.944,341.3,1.1,1,2019-10-19,1130,A,91,6.0NRT,301.7,42.9,D
43.424,24.931,341,1.1,1,2019-10-19,1130,A,91,6.0NRT,301.7,42.2,D
43.718,27.242,313.3,1.3,1.1,2019-10-19,1130,A,52,6.0NRT,302.1,8.6,D
43.299,23.748,320,1,1,2019-10-19,1130,A,75,6.0NRT,299.2,12,D
43.779,27.562,311.6,1.4,1.2,2019-10-19,1130,A,55,6.0NRT,299.5,9.4,D
43.22,22.343,313.6,1,1,2019-10-19,1130,A,68,6.0NRT,298,7,D
43.869,27.233,309.6,1.3,1.1,2019-10-19,1130,A,24,6.0NRT,297.3,7.6,D
43.545,24.215,343.7,1,1,2019-10-19,1130,A,92,6.0NRT,304.2,44,D
43.542,24.189,315,1,1,2019-10-19,1130,A,56,6.0NRT,302.6,4.9,D
43.54,24.177,316.5,1,1,2019-10-19,1130,A,64,6.0NRT,300.8,5.9,D
43.703,25.32,319.5,1.1,1,2019-10-19,1130,A,70,6.0NRT,301.7,11,D
43.707,25.313,320.7,1.1,1,2019-10-19,1130,A,61,6.0NRT,301.2,14.4,D
43.597,24.419,328.2,1,1,2019-10-19,1130,A,82,6.0NRT,302.7,21.9,D
43.596,24.406,320.5,1,1,2019-10-19,1130,A,74,6.0NRT,301.7,12.6,D
42.96,20.134,307.6,1.1,1.1,2019-10-19,1130,A,64,6.0NRT,291.7,8.6,D
43.742,25.445,322.6,1.1,1.1,2019-10-19,1130,A,76,6.0NRT,299.8,14.9,D
43.741,25.431,315.1,1.1,1.1,2019-10-19,1130,A,63,6.0NRT,299.8,6.4,D
43.737,25.404,314.3,1.1,1.1,2019-10-19,1130,A,61,6.0NRT,299,5.7,D
43.736,25.39,312,1.1,1.1,2019-10-19,1130,A,52,6.0NRT,298.4,3.8,D
43.794,25.719,329.8,1.1,1.1,2019-10-19,1130,A,83,6.0NRT,302.2,25,D
43.585,23.965,322.4,1,1,2019-10-19,1130,A,76,6.0NRT,302.9,13.2,D
43.583,23.953,314.8,1,1,2019-10-19,1130,A,65,6.0NRT,302.9,6.1,D
43.616,24.126,316.7,1,1,2019-10-19,1130,A,68,6.0NRT,301.5,6.2,D
43.81,25.529,313.8,1.1,1.1,2019-10-19,1130,A,31,6.0NRT,302,6.6,D
43.833,25.638,313,1.1,1.1,2019-10-19,1130,A,57,6.0NRT,301,4.8,D
43.801,25.243,315.9,1.1,1,2019-10-19,1130,A,64,6.0NRT,300.4,7.9,D
43.37,22.048,309.7,1,1,2019-10-19,1130,A,57,6.0NRT,298.8,5.8,D
43.81,25.241,347.9,1.1,1,2019-10-19,1130,A,94,6.0NRT,301.8,57.7,D
43.809,25.227,333.5,1.1,1,2019-10-19,1130,A,85,6.0NRT,301.4,29.4,D
43.649,23.48,314.3,1,1,2019-10-19,1130,A,64,6.0NRT,302.2,5,D
43.648,23.467,335.5,1,1,2019-10-19,1130,A,87,6.0NRT,302,29.4,D
43.748,24.159,312.6,1,1,2019-10-19,1130,A,35,6.0NRT,300.3,4.5,D
43.755,24.001,313.4,1,1,2019-10-19,1130,A,46,6.0NRT,299.3,7.2,D
43.704,23.614,313.6,1,1,2019-10-19,1130,A,56,6.0NRT,299.4,5.8,D
43.682,23.389,317.7,1,1,2019-10-19,1130,A,71,6.0NRT,301.4,8.1,D
44.121,26.936,311.9,1.3,1.1,2019-10-19,1130,A,43,6.0NRT,294.7,11.4,D
44.066,26.239,313.2,1.2,1.1,2019-10-19,1130,A,55,6.0NRT,298.7,8.5,D
43.68,23.173,320.1,1,1,2019-10-19,1130,A,74,6.0NRT,300.5,10.7,D
44.089,26.357,311.6,1.2,1.1,2019-10-19,1130,A,44,6.0NRT,299.2,7.9,D
43.856,24.343,315.8,1,1,2019-10-19,1130,A,65,6.0NRT,302.8,7.2,D
43.54,21.641,312.6,1,1,2019-10-19,1130,A,68,6.0NRT,299.3,5.7,D
43.884,23.787,315.7,1,1,2019-10-19,1130,A,63,6.0NRT,302,6.6,D
44.084,25.314,311.9,1.1,1.1,2019-10-19,1130,A,43,6.0NRT,299.8,5.1,D
43.555,21.385,311.5,1,1,2019-10-19,1130,A,68,6.0NRT,298.1,6.2,D
43.553,21.372,316.7,1,1,2019-10-19,1130,A,75,6.0NRT,298.4,10.3,D
44.102,25.225,311.8,1.1,1,2019-10-19,1130,A,50,6.0NRT,299.7,5,D
43.979,24.234,327.2,1,1,2019-10-19,1130,A,81,6.0NRT,302.6,18.7,D
43.588,21.297,310.2,1,1,2019-10-19,1130,A,66,6.0NRT,298.7,4.9,D
43.775,22.474,308.8,1,1,2019-10-19,1130,A,52,6.0NRT,297.4,4.9,D
43.97,23.461,321.3,1,1,2019-10-19,1130,A,75,6.0NRT,303,11.5,D
44.026,23.809,314.9,1,1,2019-10-19,1130,A,65,6.0NRT,302.7,5.8,D
44.035,23.806,330.6,1,1,2019-10-19,1130,A,84,6.0NRT,302.9,22.6,D
